opened_at,closed_at,symbol,side,avg_entry,exit_price,quantity,tranches,gross_pnl,commission,net_pnl,exit_reason
2025-08-19T14:30:00.0000000+00:00,2025-08-19T14:50:00.0000000+00:00,SPY_iex,Short,637.09267441860465116279069767,636.66703488372093023255813953,172,2,73.21000000000000000000000084,0,73.21000000000000000000000084,"Stop-loss hit"
2025-08-21T14:05:00.0000000+00:00,2025-08-21T17:15:00.0000000+00:00,SPY_iex,Long,631.545,629.30,43,1,-96.535,0,-96.535,"Stop-loss hit"
2025-08-26T14:00:00.0000000+00:00,2025-08-26T19:00:00.0000000+00:00,SPY_iex,Long,637.785,638.270625,152,2,73.815000,0,73.815000,"Stop-loss hit"
2025-09-03T14:05:00.0000000+00:00,2025-09-03T14:10:00.0000000+00:00,SPY_iex,Long,637.405,636.43,102,1,-99.450,0,-99.450,"Stop-loss hit"
2025-09-04T14:25:00.0000000+00:00,2025-09-04T14:40:00.0000000+00:00,SPY_iex,Long,639.655,639.935625,256,2,71.840000,0,71.840000,"Stop-loss hit"
2025-09-05T14:55:00.0000000+00:00,2025-09-05T15:00:00.0000000+00:00,SPY_iex,Long,640.405,638.75,59,1,-97.645,0,-97.645,"Stop-loss hit"
2025-09-08T14:30:00.0000000+00:00,2025-09-08T15:30:00.0000000+00:00,SPY_iex,Long,643.7725,644.188125,176,2,73.150000,0,73.150000,"Stop-loss hit"
2025-09-09T14:00:00.0000000+00:00,2025-09-09T14:30:00.0000000+00:00,SPY_iex,Long,643.705,643.07,158,1,-100.330,0,-100.330,"Stop-loss hit"
2025-09-12T14:15:00.0000000+00:00,2025-09-12T14:55:00.0000000+00:00,SPY_iex,Short,651.955,652.66,140,1,-98.700,0,-98.700,"Stop-loss hit"
2025-09-16T14:20:00.0000000+00:00,2025-09-16T14:25:00.0000000+00:00,SPY_iex,Long,654.925,654.38,182,1,-99.190,0,-99.190,"Stop-loss hit"
2025-09-17T14:55:00.0000000+00:00,2025-09-17T15:05:00.0000000+00:00,SPY_iex,Long,653.925,653.53,253,1,-99.935,0,-99.935,"Stop-loss hit"
2025-09-26T14:05:00.0000000+00:00,2025-09-26T14:40:00.0000000+00:00,SPY_iex,Short,656.70648148148148148148148148,656.04583333333333333333333333,108,2,71.35000000000000000000000036,0,71.35000000000000000000000036,"Stop-loss hit"
2025-09-29T14:15:00.0000000+00:00,2025-09-29T14:45:00.0000000+00:00,SPY_iex,Short,660.655,661.35,139,1,-96.605,0,-96.605,"Stop-loss hit"
2025-09-30T14:00:00.0000000+00:00,2025-09-30T14:35:00.0000000+00:00,SPY_iex,Long,659.335,658.21,84,1,-94.500,0,-94.500,"Stop-loss hit"
2025-10-07T14:10:00.0000000+00:00,2025-10-07T14:20:00.0000000+00:00,SPY_iex,Long,668.295,667.97,305,1,-99.125,0,-99.125,"Stop-loss hit"
2025-10-09T14:50:00.0000000+00:00,2025-10-09T16:55:00.0000000+00:00,SPY_iex,Long,666.985,666.16,113,1,-93.225,0,-93.225,"Stop-loss hit"
2025-10-21T14:10:00.0000000+00:00,2025-10-21T14:25:00.0000000+00:00,SPY_iex,Long,667.35330188679245283018867925,667.66893867924528301886792453,212,2,66.91500000000000000000000036,0,66.91500000000000000000000036,"Stop-loss hit"
2025-10-24T14:20:00.0000000+00:00,2025-10-24T14:35:00.0000000+00:00,SPY_iex,Short,673.27875,673.093125,352,2,65.340000,0,65.340000,"Stop-loss hit"
2025-10-27T14:20:00.0000000+00:00,2025-10-27T14:35:00.0000000+00:00,SPY_iex,Short,678.655,679.41,124,1,-93.620,0,-93.620,"Stop-loss hit"
2025-11-04T15:50:00.0000000+00:00,2025-11-04T17:25:00.0000000+00:00,SPY_iex,Short,673.73513422818791946308724832,673.42399328859060402684563758,298,3,92.72000000000000000000000116,0,92.72000000000000000000000116,"Stop-loss hit"
2025-11-05T15:15:00.0000000+00:00,2025-11-05T15:25:00.0000000+00:00,SPY_iex,Short,673.005,673.83,113,1,-93.225,0,-93.225,"Stop-loss hit"
2025-11-06T15:10:00.0000000+00:00,2025-11-06T15:25:00.0000000+00:00,SPY_iex,Long,670.36097014925373134328358209,670.87660447761194029850746269,134,2,69.09500000000000000000000046,0,69.09500000000000000000000046,"Stop-loss hit"
2025-11-11T15:05:00.0000000+00:00,2025-11-11T15:25:00.0000000+00:00,SPY_iex,Short,676.01311023622047244094488189,675.74748031496062992125984252,254,2,67.46999999999999999999999992,0,67.46999999999999999999999992,"Stop-loss hit"
2025-11-17T15:00:00.0000000+00:00,2025-11-17T15:10:00.0000000+00:00,SPY_iex,Short,668.11748175182481751824817518,667.60684306569343065693430657,137,2,69.95749999999999999999999991,0,69.95749999999999999999999991,"Stop-loss hit"
2025-11-18T15:10:00.0000000+00:00,2025-11-18T16:00:00.0000000+00:00,SPY_iex,Long,655.395,653.08,40,1,-92.600,0,-92.600,"Stop-loss hit"
2025-11-19T15:50:00.0000000+00:00,2025-11-19T18:35:00.0000000+00:00,SPY_iex,Short,659.62608695652173913043478261,659.28494565217391304347826087,276,3,94.15499999999999999999999988,0,94.15499999999999999999999988,"Stop-loss hit"
2025-11-20T15:10:00.0000000+00:00,2025-11-20T15:25:00.0000000+00:00,SPY_iex,Short,669.295,671.15,50,1,-92.750,0,-92.750,"Stop-loss hit"
2025-12-02T15:00:00.0000000+00:00,2025-12-02T15:25:00.0000000+00:00,SPY_iex,Long,678.575,677.62,98,1,-93.590,0,-93.590,"Stop-loss hit"
2025-12-03T15:10:00.0000000+00:00,2025-12-03T15:30:00.0000000+00:00,SPY_iex,Short,677.325,678.41,85,1,-92.225,0,-92.225,"Stop-loss hit"
2025-12-08T15:35:00.0000000+00:00,2025-12-08T15:40:00.0000000+00:00,SPY_iex,Long,681.105,680.28,111,1,-91.575,0,-91.575,"Stop-loss hit"
2025-12-10T15:35:00.0000000+00:00,2025-12-10T15:45:00.0000000+00:00,SPY_iex,Short,678.475,679.18,129,1,-90.945,0,-90.945,"Stop-loss hit"
2025-12-11T15:05:00.0000000+00:00,2025-12-11T15:45:00.0000000+00:00,SPY_iex,Long,680.78957627118644067796610169,681.30572033898305084745762712,177,3,91.35750000000000000000000024,0,91.35750000000000000000000024,"Stop-loss hit"
